food_id,canonical_name,source_id,source_record_id,usage_status,reason
GF-REC-00649,Vegetables stir fry ,SRC-INDB,BFP278,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00650,Broccoli delight,SRC-INDB,BFP279,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00651,Dhansak (vegetarian),SRC-INDB,BFP280,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00652,Cauliflower basket,SRC-INDB,BFP282,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00653,Stuffed bottle gourd (Stuffed ghiya/lauki),SRC-INDB,BFP284,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00654,Ducheese potato,SRC-INDB,BFP286,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00655,Roast potatoes ,SRC-INDB,BFP287,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00656,Stuffed baked potatoes ,SRC-INDB,BFP288,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00657,Potato nests,SRC-INDB,BFP289,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00658,Parsley potato,SRC-INDB,BFP290,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00659,Creamed spinach and mushroom,SRC-INDB,BFP291,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00660,Fricassee of Mushroom,SRC-INDB,BFP292,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00661,Cauliflower au gratin,SRC-INDB,BFP293,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00662,Vegetable and cheese pie,SRC-INDB,BFP294,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00663,Spinach souffle ,SRC-INDB,BFP296,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00664,Beetroot and egg salad (Chukandar aur ande ka salad),SRC-INDB,BFP299,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00665,Sour cream potato salad,SRC-INDB,BFP300,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00666,Tossed green salad,SRC-INDB,BFP301,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00667,Spring basket salad,SRC-INDB,BFP302,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00668,Cucumber and yogurt salad (Kheere aur dahi ka salad),SRC-INDB,BFP303,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00669,Chicken and tomato towers,SRC-INDB,BFP305,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00670,Jellied sunshine fruit salad,SRC-INDB,BFP306,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00671,Tomato aspic,SRC-INDB,BFP307,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00672,Frozen frosty fruit salad (Phalon ka salaad),SRC-INDB,BFP308,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00673,French dressing,SRC-INDB,BFP310,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00674,Mayonnaise without eggs,SRC-INDB,BFP312,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00675,Curd dressing ,SRC-INDB,BFP313,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00676,Carrot raita (Gajar ka raita),SRC-INDB,BFP316,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00677,Pumpkin raita (Kaddu ka raita),SRC-INDB,BFP318,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00678,Mint and peanut raita (Pudinay aur moongfali ka raita),SRC-INDB,BFP320,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00679,Spinach raita (Palak ka raita),SRC-INDB,BFP321,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00680,Bathua raita,SRC-INDB,BFP322,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00681,Pineapple raita (Ananas ka raita),SRC-INDB,BFP325,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00682,Banana raita (Kele ka raita),SRC-INDB,BFP326,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00683,Mango raita (Aam ka raita),SRC-INDB,BFP327,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00684,Guava raita (Amarood ka raita),SRC-INDB,BFP328,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00685,Grapes raita (Angoor ka raita),SRC-INDB,BFP329,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00686,Bottle gourd kheer (Ghiya/Lauki kheer),SRC-INDB,BFP334,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00687,Pumpkin kheer (Kaddu ki kheer),SRC-INDB,BFP336,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00688,Apple kheer (Seb ki kheer),SRC-INDB,BFP338,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00689,Caramel custard (baked),SRC-INDB,BFP345,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00690,Vanilla ice cream without egg,SRC-INDB,BFP346,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00691,Vanilla ice cream with egg,SRC-INDB,BFP347,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00692,Strawberry ice cream,SRC-INDB,BFP348,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00693,Chocochip ice cream,SRC-INDB,BFP350,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00694,Choconut ice cream,SRC-INDB,BFP351,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00695,Pear chocholate sunday,SRC-INDB,BFP352,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00696,Chocolate sauce,SRC-INDB,BFP353,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00697,Coffee ice cream,SRC-INDB,BFP354,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00698,Coffee pear alaska,SRC-INDB,BFP355,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00699,Crunchy butterscotch,SRC-INDB,BFP356,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00700,Peach melba ice cream,SRC-INDB,BFP358,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00701,Vanilla ice cream with apples in hot cherry sauce,SRC-INDB,BFP359,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00702,Hot cherry sauce,SRC-INDB,BFP360,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00703,Grape and orange whip,SRC-INDB,BFP361,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00704,Honey banana cream,SRC-INDB,BFP362,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00705,Raspberry bavarian cream,SRC-INDB,BFP363,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00706,Fruit delight,SRC-INDB,BFP364,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00707,Creamy chocolate mousse,SRC-INDB,BFP365,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00708,Cold lemon souffle,SRC-INDB,BFP366,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00709,Cold orange souffle,SRC-INDB,BFP367,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00710,Cold pineapple souffle,SRC-INDB,BFP368,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00711,Cold vanilla souffle,SRC-INDB,BFP369,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00712,Cold chocolate souffle,SRC-INDB,BFP370,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00713,Stewed fruit (with pear),SRC-INDB,BFP371,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00714,Apricot fool,SRC-INDB,BFP372,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00715,Pavlova,SRC-INDB,BFP373,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00716,Apple crumb pudding,SRC-INDB,BFP379,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00717,Steamed cake with chocolate sauce,SRC-INDB,BFP380,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00718,Hot lemon souffle,SRC-INDB,BFP382,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00719,Gulab jamun with milk powder,SRC-INDB,BFP386,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00720,Chum chum,SRC-INDB,BFP388,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00721,Dil bahar,SRC-INDB,BFP389,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00722,Rasbhari,SRC-INDB,BFP390,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00723,Rajbogh,SRC-INDB,BFP391,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00724,Rasgulla,SRC-INDB,BFP392,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00725,Rasmalai,SRC-INDB,BFP393,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00726,Khoa coconut burfi,SRC-INDB,BFP396,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00727,Danedar burfi,SRC-INDB,BFP397,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00728,Semolina burfi (Suji/Rava burfi),SRC-INDB,BFP401,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00729,Pumpkin coconut burfi (Kaddu aur nariyal ki burfi),SRC-INDB,BFP403,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00730,Khoa ladoo,SRC-INDB,BFP404,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00731,Wheat and gram flour ladoo (Atta besan ladoo),SRC-INDB,BFP406,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00732,Semolina ladoo with nuts (Suji/Rava ladoo with nuts),SRC-INDB,BFP407,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00733,Sesame chickpeas brittle (Til aur channe ki chikki),SRC-INDB,BFP412,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00734,Murmura chikki,SRC-INDB,BFP413,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00735,Masala onion pakora/pakoda (Pyaaz ke pakode),SRC-INDB,BFP415,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00736,Masala green chilli pakora/pakoda (Hari mirch kay pakode),SRC-INDB,BFP416,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00737,Chicken pakora/pakoda,SRC-INDB,BFP420,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00738,Fish pakora/pakoda,SRC-INDB,BFP421,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00739,Paneer cutlet,SRC-INDB,BFP424,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00740,Sago cutlet/vadas (Sabudana cutlet/vadas),SRC-INDB,BFP425,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00741,Poshtik cutlet,SRC-INDB,BFP427,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00742,Egg cutlet (Anda cutlet),SRC-INDB,BFP428,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00743,Minced meat cutlet,SRC-INDB,BFP430,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00744,Vegetable samosa,SRC-INDB,BFP431,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00745,Plain urad dal vada (Uzunne vada/Minapa garelu/Ulundu vadai/Medu vada),SRC-INDB,BFP436,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00746,Masala urad dal vada,SRC-INDB,BFP437,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00747,Khaman (dhokla),SRC-INDB,BFP439,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00748,Instant dhokla,SRC-INDB,BFP440,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00749,Tomato ginger chutney (Tamatar adarak ki chutney),SRC-INDB,BFP442,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00750,Mint tomato chutney (Pudinay aur tamatar ki chutney),SRC-INDB,BFP443,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00751,Coriander chutney (Hare dhaniye ki chutney),SRC-INDB,BFP444,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00752,Gooseberry chutney (Amla chutney),SRC-INDB,BFP445,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00753,Walnut chutney (Akhrot ki chutney),SRC-INDB,BFP446,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00754,Saunth/Sonth chutney with ginger,SRC-INDB,BFP447,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00755,Gun powder chutney,SRC-INDB,BFP448,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00756,Dessicated coconut chutney (Sookhe kase nariyal ki chutney) ,SRC-INDB,BFP450,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00757,Curd mint dip ,SRC-INDB,BFP451,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00758,Curd vegetable dip,SRC-INDB,BFP452,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00759,Mayonnaise vegetable dip,SRC-INDB,BFP453,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00760,Tomato and cucumber sandwich (Tamatar aur kheere ka sandwich),SRC-INDB,BFP455,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00761,Tomato sandwich (grilled),SRC-INDB,BFP456,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00762,French sandwich (toasted),SRC-INDB,BFP457,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00763,Peanut butter cucumber sandwich,SRC-INDB,BFP458,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00764,Mint and peanut sandwich,SRC-INDB,BFP459,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00765,Spicy chutney sandwich,SRC-INDB,BFP460,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00766,Chicken walnut sandwich (Chicken aur akhrot ke sandwich),SRC-INDB,BFP461,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00767,Rolled sandwich,SRC-INDB,BFP463,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00768,Ribbon sandwich,SRC-INDB,BFP466,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00769,Checker board sandwich,SRC-INDB,BFP467,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00770,Submarine sandwich,SRC-INDB,BFP468,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00771,Cheese open sandwich,SRC-INDB,BFP470,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00772,Sunset and sunrise open sandwich,SRC-INDB,BFP471,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00773,Danish luncheon sandwich,SRC-INDB,BFP472,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00774,Chicken and corn open sandwich,SRC-INDB,BFP473,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00775,Chocolate sponge cake,SRC-INDB,BFP476,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00776,Chocolate swiss roll,SRC-INDB,BFP478,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00777,Lemon curd filling,SRC-INDB,BFP479,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00778,Jam filling,SRC-INDB,BFP480,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00779,Chocolate pastry,SRC-INDB,BFP482,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00780,Assorted pastry,SRC-INDB,BFP483,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00781,Orange gateau,SRC-INDB,BFP484,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00782,Black forest gateau,SRC-INDB,BFP485,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00783,Lemon cake,SRC-INDB,BFP489,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00784,Dundee cake,SRC-INDB,BFP491,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00785,Victorian sandwich cake,SRC-INDB,BFP492,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00786,Chocolate eggless cake,SRC-INDB,BFP495,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00787,Orange eggless cake,SRC-INDB,BFP496,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00788,Chocolate glace icing,SRC-INDB,BFP498,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00789,Butter icing,SRC-INDB,BFP499,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00790,Chocolate butter icing,SRC-INDB,BFP500,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00791,Almond biscuit (Badam ke biscuit),SRC-INDB,BFP502,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00792,Orange biscuit,SRC-INDB,BFP505,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00793,Gingerman biscuit,SRC-INDB,BFP506,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00794,Coffee drops,SRC-INDB,BFP507,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00795,Christmas biscuit,SRC-INDB,BFP508,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00796,Christmas wreath biscuit,SRC-INDB,BFP509,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00797,Christmas bell biscuit,SRC-INDB,BFP510,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00798,Christmas star biscuit,SRC-INDB,BFP511,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00799,Christmas tree biscuit,SRC-INDB,BFP512,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00800,Chocolate cream shells,SRC-INDB,BFP513,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00801,Jelly biscuit,SRC-INDB,BFP516,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00802,Cherry and walnut cookies,SRC-INDB,BFP517,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00803,Cheese straws,SRC-INDB,BFP518,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00804,Butterfly biscuit,SRC-INDB,BFP519,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00805,Flan pastry,SRC-INDB,BFP521,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00806,Fruit flan,SRC-INDB,BFP522,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00807,Orange cream flan,SRC-INDB,BFP523,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00808,Fruit puree tart,SRC-INDB,BFP527,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00809,Apple banana pie,SRC-INDB,BFP529,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00810,Lemon chiffon pie,SRC-INDB,BFP531,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00811,Orange chiffon pie,SRC-INDB,BFP532,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00812,Cream buns,SRC-INDB,BFP534,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00813,Savoury puffs,SRC-INDB,BFP535,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00814,Choux swans,SRC-INDB,BFP536,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00815,Potato aigrettes,SRC-INDB,BFP539,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00816,Cream horns,SRC-INDB,BFP541,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00817,Savoury cheese horns,SRC-INDB,BFP542,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00818,Paneer patties,SRC-INDB,BFP544,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00819,Vegetable patties ,SRC-INDB,BFP545,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00820,Pearl millet infant food (Bajra shishu aahaar),SRC-INDB,BFP546,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00821,Sajina,SRC-INDB,BFP547,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00822,Cereal mix ,SRC-INDB,BFP548,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00823,Pulse mix,SRC-INDB,BFP549,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00824,Shishu ahar,SRC-INDB,BFP550,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00825,Cereal pulse mix with amylase rice flour,SRC-INDB,BFP552,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00826,Banana groundnut paste/puree,SRC-INDB,BFP553,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00827,Rice dal porridge (Chawal dal ki khichdi/khichri),SRC-INDB,BFP554,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00828,Lentils and semolina porridge (Dal suji porridge/daliya),SRC-INDB,BFP555,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00829,Spinach khichri (Palak khichri/khichdi),SRC-INDB,BFP556,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00830,Vegetable mix,SRC-INDB,BFP557,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00831,Lentils and wheat porridge (Dal wheat porridge/daliya ),SRC-INDB,BFP558,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00832,Maize porridge,SRC-INDB,BFP559,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00833,Spinach peanut burfi (Palak aur mungfali ki burfi),SRC-INDB,BFP560,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00834,Split bengal gram burfi/fudge (Channa dal burfi),SRC-INDB,BFP561,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00835,Chickpea flour cookies (Sweet besan rounds/cookies),SRC-INDB,BFP563,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00836,Pearl millet mathri (Bajra mathri),SRC-INDB,BFP564,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00837,Sesame biscuit (Til ke biscuit),SRC-INDB,BFP565,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00838,Fermented bengal gram vada (Khameerikrit/Ufna hua channa dal ka vada),SRC-INDB,BFP566,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00839,Poshtik namak paras,SRC-INDB,BFP568,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00840,Soya chikki,SRC-INDB,BFP569,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00841,Besan bathua chilla/cheela,SRC-INDB,BFP570,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00842,Wheat flour and nuts ladoos (Atta nuts ladoos),SRC-INDB,BFP571,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00843,Gram flour and semolina dhokla (Besan suji dhokla),SRC-INDB,BFP573,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00844,Atta dal burfi ,SRC-INDB,BFP574,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00845,Soya roti,SRC-INDB,BFP575,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00846,Poshtik khichdi/khichri,SRC-INDB,BFP576,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00847,Namkeen daliya,SRC-INDB,BFP577,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00848,Sprouts upma ,SRC-INDB,BFP578,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00849,Semolina idli (Suji/Rava idli),SRC-INDB,BFP579,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00850,Poshtik chilla/cheela,SRC-INDB,BFP580,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00851,Apple jelly (Seb ki jelly),SRC-INDB,BFP583,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00852,Marmalade (Murabba),SRC-INDB,BFP585,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00853,Plum squash (Aloo bukhara squash),SRC-INDB,BFP589,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00854,Lemon green chilli pickle (Nimboo aur hari mirch ka achaar),SRC-INDB,BFP595,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00855,Brinjal pickle (Baingan ka achaar),SRC-INDB,BFP597,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00856,Sweet and sour tomato pickle (Khatta meetha tamatar ka achaar),SRC-INDB,BFP598,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00857,Jhatpat achar with carrot (Jhatpat achaar gajar ke saath),SRC-INDB,BFP599,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
GF-REC-00858,Tomato chutney (Tamatar ki chutney),SRC-INDB,BFP601,usable_source_value,Recipe nutrition comes from INDB; retain serving provenance.
